order_id,customer_id,product_id,order_date,quantity,unit_price,status
O06043,C0476,P021,2024-06-30,2,1829.77,returned
O06044,C1849,P029,2022-07-22,1,1163.7,returned
O06045,C0497,P036,2023-06-03,1,1346.57,pending
O06046,C1860,P009,2023-10-10,1,1150.16,completed
O06047,C0130,P017,2023-09-21,1,3168.22,returned
O06048,C1094,P005,2023-08-05,4,1299.56,completed
O06049,C0061,P020,2022-08-31,1,3469.44,completed
O06050,C1382,P018,2023-05-01,3,1764.15,completed
O06051,C1473,P030,2024-04-05,1,867.36,pending
O06052,C0721,P037,2024-06-30,1,3031.15,returned
O06053,C1950,P006,2022-10-20,1,1242.53,completed
O06054,C1699,P029,2022-12-18,2,1156.86,completed
O06055,C1300,P035,2024-06-30,2,1350.5,pending
O06056,C1347,P008,2024-06-30,2,2924.48,completed
O06057,C1543,P022,2023-06-15,2,1018.89,returned
O06058,C0952,P027,2024-06-30,4,1730.2,completed
O06059,C0265,P037,2024-06-30,1,2795.0,returned
O06060,C0080,P010,2024-06-30,3,2142.15,completed
O06061,C0679,P031,2024-05-09,4,4184.83,completed
O06062,C0265,P014,2024-06-30,2,500.15,completed
O06063,C1961,P020,2024-06-30,1,3793.78,returned
O06064,C0943,P009,2024-06-30,1,1166.43,completed
O06065,C0122,P023,2024-06-30,2,561.43,completed
O06066,C1090,P034,2022-11-12,2,814.96,completed
O06067,C0739,P033,2024-03-28,1,4255.68,completed
O06068,C1269,P013,2024-06-30,1,3449.78,returned
O06069,C1827,P002,2024-06-30,1,1172.62,completed
O06070,C1832,P016,2024-06-30,2,3642.83,returned
O06071,C0401,P034,2024-06-30,1,802.99,pending
O06072,C0586,P009,2024-06-30,2,1178.15,pending
O06073,C0477,P026,2024-06-30,3,1323.24,completed
O06074,C1235,P036,2024-06-30,2,1438.95,returned
O06075,C0830,P010,2024-06-30,1,2101.4,completed
O06076,C1701,P020,2023-11-22,4,3831.54,completed
O06077,C0116,P027,2023-01-10,1,1636.47,completed
O06078,C0239,P009,2024-06-30,1,1208.01,completed
O06079,C0524,P022,2024-06-30,1,1080.66,completed
O06080,C0822,P034,2023-12-28,2,776.16,completed
O06081,C0400,P030,2024-06-30,1,850.62,completed
O06082,C0744,P020,2024-06-06,1,3792.21,completed
O06083,C0173,P007,2022-11-02,1,369.99,pending
O06084,C0543,P037,2024-06-30,1,3095.6,completed
O06085,C1568,P036,2024-02-25,2,1411.26,completed
O06086,C0776,P033,2024-03-15,1,3864.14,completed
O06087,C1279,P008,2024-06-30,5,2699.59,returned
O06088,C1315,P012,2024-06-30,4,1247.38,completed
O06089,C0365,P039,2024-06-30,4,3765.38,completed
O06090,C0519,P014,2024-04-17,1,533.97,pending
O06091,C1267,P032,2024-06-30,1,2685.11,completed
O06092,C0738,P001,2024-06-26,1,1739.78,completed
O06093,C0535,P005,2023-09-15,3,1221.48,completed
O06094,C0984,P012,2024-05-01,4,1294.11,completed
O06095,C0696,P036,2024-06-30,1,1417.18,completed
O06096,C0157,P033,2024-02-28,1,3789.79,completed
O06097,C1852,P031,2023-07-19,2,4330.74,returned
O06098,C1925,P020,2023-02-05,1,3314.37,completed
O06099,C1887,P027,2023-03-10,1,1684.88,pending
O06100,C0798,P002,2024-06-10,1,1166.15,returned
O06101,C0497,P020,2024-04-14,2,3797.83,completed
O06102,C1637,P034,2022-08-16,4,831.33,completed
O06103,C0791,P001,2024-06-30,1,1894.9,completed
O06104,C0897,P023,2024-04-23,2,513.22,completed
O06105,C0653,P009,2022-08-07,2,1166.71,returned
O06106,C0091,P017,2022-09-28,3,2826.32,returned
O06107,C0339,P040,2024-06-30,2,1143.82,pending
O06108,C1971,P009,2024-06-30,1,1163.05,pending
O06109,C0801,P017,2023-03-13,2,3033.86,completed
O06110,C0289,P003,2023-07-28,3,3376.33,returned
O06111,C1266,P029,2024-06-30,2,1093.6,completed
O06112,C1908,P005,2022-09-05,1,1233.52,completed
O06113,C0280,P026,2024-01-16,1,1351.6,returned
O06114,C0348,P035,2024-06-30,4,1172.19,completed
O06115,C1186,P011,2024-06-30,2,3880.62,completed
O06116,C1516,P039,2024-06-30,1,3756.66,returned
O06117,C1429,P014,2024-03-09,4,554.75,pending
O06118,C1032,P038,2024-02-06,1,2429.06,returned
O06119,C0979,P031,2024-06-30,2,4276.34,pending
O06120,C1738,P025,2023-08-02,1,2189.35,completed
O06121,C1475,P007,2024-06-30,1,390.05,pending
O06122,C0559,P035,2024-06-30,1,1159.25,completed
O06123,C1674,P037,2023-03-06,1,2896.77,returned
O06124,C1520,P009,2023-11-07,2,1281.53,returned
O06125,C1268,P025,2023-12-12,1,2189.04,pending
O06126,C0859,P023,2022-10-05,1,545.74,returned
O06127,C0036,P021,2023-06-15,3,2084.33,completed
O06128,C0117,P033,2022-12-29,1,3878.44,completed
O06129,C0778,P019,2024-06-30,4,3563.54,completed
O06130,C1751,P023,2023-02-13,2,509.53,completed
O06131,C1611,P015,2024-06-30,1,3510.03,completed
O06132,C0323,P016,2023-12-05,1,3674.22,pending
O06133,C0678,P029,2024-06-30,2,1122.39,completed
O06134,C1585,P030,2024-06-12,4,880.66,completed
O06135,C1148,P010,2023-05-11,1,2044.31,completed
O06136,C1922,P019,2023-07-20,1,3717.01,completed
O06137,C0169,P032,2023-11-28,3,2739.44,completed
O06138,C1745,P038,2024-06-30,3,2658.66,pending
O06139,C0561,P028,2023-12-03,1,2691.44,pending
O06140,C0814,P017,2024-06-30,2,3018.27,pending
O06141,C1263,P010,2023-06-16,1,2063.08,pending
O06142,C0696,P003,2024-06-30,1,3075.7,completed
O06143,C1556,P022,2022-06-15,2,949.87,completed
O06144,C0580,P027,2024-04-28,2,1656.97,completed
O06145,C0454,P035,2024-02-05,1,1302.9,completed
O06146,C1384,P031,2023-12-30,1,4035.37,completed
O06147,C1260,P027,2024-04-29,1,1604.64,returned
O06148,C1532,P002,2024-01-06,1,1102.99,completed
O06149,C0046,P016,2023-06-04,1,3933.57,completed
O06150,C0142,P039,2023-08-11,1,3485.59,returned
O06151,C0295,P012,2024-06-30,2,1294.95,pending
O06152,C1830,P014,2023-09-09,2,482.36,completed
O06153,C1458,P005,2024-01-20,1,1342.69,returned
O06154,C0099,P013,2023-04-13,5,3456.92,completed
O06155,C0126,P024,2024-06-30,1,589.53,completed
O06156,C0512,P028,2023-06-11,1,2700.04,completed
O06157,C1292,P013,2024-06-30,1,3312.93,pending
O06158,C1107,P011,2022-06-29,2,3374.57,pending
O06159,C0493,P032,2023-05-11,2,2718.32,returned
O06160,C1022,P030,2024-06-30,1,933.26,completed
O06161,C1568,P025,2024-06-30,1,2317.54,completed
O06162,C1265,P014,2024-04-10,1,560.25,completed
O06163,C1257,P017,2024-04-03,1,3108.42,completed
O06164,C0221,P009,2024-04-08,1,1169.36,completed
O06165,C0761,P016,2024-03-08,3,3724.77,completed
O06166,C0394,P016,2024-06-30,1,3970.23,completed
O06167,C0422,P005,2023-08-18,1,1311.65,completed
O06168,C0689,P030,2022-03-18,1,865.02,completed
O06169,C0886,P028,2022-07-05,1,2819.77,completed
O06170,C0656,P008,2024-06-30,2,2650.3,pending
O06171,C0978,P011,2024-06-30,1,3886.31,returned
O06172,C1965,P036,2024-06-30,5,1514.28,completed
O06173,C1354,P030,2022-08-28,2,930.68,pending
O06174,C0929,P004,2023-07-22,1,2452.07,returned
O06175,C1161,P031,2024-06-30,4,4101.71,completed
O06176,C0323,P024,2023-10-17,2,601.77,returned
O06177,C1574,P011,2024-06-30,1,3441.62,completed
O06178,C1087,P039,2024-06-30,4,3539.73,pending
O06179,C1954,P039,2023-07-31,1,3251.73,completed
O06180,C1280,P005,2024-05-11,2,1321.1,completed
O06181,C0643,P019,2024-06-30,5,3509.55,completed
O06182,C0296,P038,2022-09-16,1,2395.82,completed
O06183,C0348,P010,2024-06-30,5,2292.4,pending
O06184,C0770,P035,2024-06-30,1,1210.6,completed
O06185,C1613,P033,2023-08-17,2,4117.11,pending
O06186,C1408,P003,2023-04-21,1,3411.99,returned
O06187,C0925,P040,2022-11-24,2,1044.48,returned
O06188,C0294,P022,2024-06-30,4,1059.05,pending
O06189,C1429,P004,2023-01-15,3,2463.49,completed
O06190,C0946,P003,2024-06-30,3,3310.15,completed
O06191,C1436,P003,2024-06-30,2,3100.95,completed
O06192,C0454,P020,2024-01-04,1,3569.51,pending
O06193,C0262,P006,2024-06-30,1,1113.6,returned
O06194,C0663,P032,2022-11-12,1,2686.15,pending
O06195,C1458,P013,2024-03-15,3,3468.95,returned
O06196,C1004,P033,2024-02-28,1,3686.89,completed
O06197,C1393,P028,2022-03-18,4,2797.25,pending
O06198,C0144,P023,2024-06-30,2,513.88,completed
O06199,C0748,P027,2024-06-30,1,1685.06,pending
O06200,C1193,P003,2024-03-03,2,3270.02,completed
O06201,C0795,P027,2024-06-30,2,1662.99,completed
O06202,C0643,P027,2023-10-17,1,1819.33,completed
O06203,C0425,P022,2023-12-01,1,967.34,completed
O06204,C0535,P005,2023-09-18,2,1253.21,pending
O06205,C0828,P038,2024-01-02,1,2675.24,returned
O06206,C1851,P029,2024-03-06,3,1209.95,pending
O06207,C1720,P025,2024-06-30,2,2396.46,pending
O06208,C0987,P033,2024-06-30,2,4263.32,completed
O06209,C0175,P028,2024-06-30,4,2643.58,completed
O06210,C1014,P004,2024-06-30,1,2420.32,pending
O06211,C1793,P012,2023-01-12,3,1277.55,completed
O06212,C0865,P009,2023-10-02,1,1316.15,completed
O06213,C0989,P026,2024-06-30,2,1405.02,completed
O06214,C0227,P025,2024-06-30,1,2224.81,pending
O06215,C0186,P033,2024-06-30,3,3785.13,completed
O06216,C1714,P024,2024-01-07,2,603.81,returned
O06217,C0010,P010,2024-06-30,1,1988.83,completed
O06218,C0714,P031,2024-06-30,1,4369.19,returned
O06219,C0932,P026,2024-04-03,2,1310.59,pending
O06220,C1067,P005,2024-06-12,1,1237.61,completed
O06221,C1717,P003,2024-03-12,1,3444.02,returned
O06222,C0417,P014,2023-09-11,3,504.96,pending
O06223,C0357,P029,2024-06-30,1,1173.57,returned
O06224,C0424,P009,2024-03-08,2,1174.33,completed
O06225,C1719,P006,2024-06-30,1,1159.88,completed
O06226,C0027,P035,2023-02-23,1,1330.68,pending
O06227,C0675,P027,2023-07-22,5,1751.47,pending
O06228,C0686,P005,2023-07-07,2,1195.26,completed
O06229,C1030,P030,2023-02-15,1,897.42,completed
O06230,C1306,P028,2023-09-10,1,2722.12,pending
O06231,C0623,P012,2024-06-30,2,1245.29,completed
O06232,C0849,P038,2024-06-20,2,2427.55,completed
O06233,C0412,P032,2024-06-30,2,2715.73,pending
O06234,C0570,P015,2023-08-13,1,3420.08,completed
O06235,C1365,P013,2024-03-19,1,3194.03,completed
O06236,C0259,P029,2024-06-30,5,1106.28,returned
O06237,C1701,P038,2023-07-05,2,2310.74,completed
O06238,C0112,P026,2023-10-27,2,1369.15,returned
O06239,C1618,P009,2023-10-11,2,1282.6,completed
O06240,C0311,P040,2023-09-24,1,1099.99,completed
O06241,C1026,P011,2024-06-30,3,3688.03,pending
O06242,C0488,P033,2024-06-30,4,4211.4,completed
O06243,C0672,P018,2023-09-26,2,1754.7,returned
O06244,C0550,P006,2024-06-30,1,1199.48,returned
O06245,C1756,P029,2023-08-27,1,1109.3,pending
O06246,C1848,P009,2023-09-17,2,1288.99,returned
O06247,C0223,P021,2023-08-23,2,2055.7,pending
O06248,C1365,P009,2023-12-24,2,1240.58,completed
O06249,C1189,P013,2024-06-02,2,3460.53,completed
O06250,C1517,P030,2023-01-19,1,926.89,returned
O06251,C1769,P005,2023-12-30,2,1225.1,pending
O06252,C1098,P022,2024-06-30,2,939.02,completed
O06253,C1449,P006,2024-06-30,2,1174.79,returned
O06254,C1526,P033,2023-12-27,1,4234.94,pending
O06255,C1428,P024,2024-06-30,5,658.18,completed
O06256,C0786,P008,2024-02-19,2,2644.89,completed
O06257,C1305,P002,2024-06-30,1,1030.67,completed
O06258,C1375,P027,2023-02-03,1,1715.41,pending
O06259,C0086,P009,2024-03-11,1,1156.52,completed
O06260,C1898,P014,2024-06-30,2,525.3,completed
O06261,C0324,P037,2024-03-23,2,2975.11,returned
O06262,C0878,P029,2024-06-30,1,1048.62,returned
O06263,C0458,P017,2023-08-06,2,3212.42,returned
O06264,C0741,P031,2023-09-03,1,4303.48,pending
O06265,C1289,P001,2024-06-30,1,1839.6,completed
O06266,C1005,P013,2024-06-30,2,3322.59,completed
O06267,C0651,P026,2022-10-24,3,1291.2,completed
O06268,C0156,P017,2024-06-30,2,2738.64,completed
O06269,C0555,P036,2024-06-30,2,1457.6,completed
O06270,C1472,P004,2024-04-25,3,2549.19,pending
O06271,C0879,P008,2024-06-30,1,2589.8,completed
O06272,C0194,P038,2024-02-01,3,2462.38,returned
O06273,C0262,P018,2024-06-30,5,1851.11,completed
O06274,C1406,P037,2022-06-24,1,2806.17,completed
O06275,C1740,P019,2024-02-12,1,3739.38,pending
O06276,C1613,P001,2024-06-30,1,1668.32,pending
O06277,C1376,P003,2024-05-05,1,3322.92,completed
O06278,C0528,P029,2024-01-17,4,1176.21,completed
O06279,C1492,P019,2024-06-30,1,3491.9,pending
O06280,C0476,P003,2024-06-30,2,3192.51,completed
O06281,C0220,P034,2024-06-30,1,828.35,returned
O06282,C0139,P015,2024-06-30,1,3409.86,completed
O06283,C0718,P009,2023-08-29,4,1236.53,completed
O06284,C1341,P012,2024-06-30,1,1130.5,completed
O06285,C1980,P003,2024-06-30,1,3233.92,completed
O06286,C1761,P037,2023-08-24,1,3105.55,completed
O06287,C0130,P021,2023-09-09,2,2027.65,pending
O06288,C0075,P015,2024-02-15,3,3374.06,pending
O06289,C1111,P029,2024-06-30,2,1227.53,returned
O06290,C1747,P003,2024-06-30,5,3252.11,completed
O06291,C1724,P037,2024-06-30,4,3220.6,completed
O06292,C1832,P020,2024-05-09,1,3410.08,pending
O06293,C1676,P036,2023-08-26,1,1449.55,completed
O06294,C1371,P013,2024-06-30,1,3112.52,completed
O06295,C0835,P011,2024-06-30,2,3669.84,completed
O06296,C1298,P029,2024-06-30,2,1078.67,returned
O06297,C0497,P011,2024-06-19,4,3613.01,completed
O06298,C1912,P036,2023-05-03,1,1417.51,completed
O06299,C0458,P005,2023-01-23,3,1281.47,completed
O06300,C0699,P029,2024-06-30,1,1128.84,completed
O06301,C1215,P036,2023-06-07,2,1372.35,completed
O06302,C1792,P004,2024-02-07,4,2554.62,returned
O06303,C0655,P018,2024-06-30,1,1772.44,completed
O06304,C0488,P001,2024-06-30,1,1651.63,returned
O06305,C1002,P031,2024-06-30,1,4461.31,completed
O06306,C0546,P031,2024-06-10,2,3985.78,completed
O06307,C0700,P005,2024-06-30,1,1259.79,pending
O06308,C1724,P031,2024-06-30,4,4342.65,completed
O06309,C1423,P021,2024-06-30,1,1942.19,completed
O06310,C0728,P020,2024-01-03,5,3459.22,pending
O06311,C1090,P021,2022-07-10,1,1962.46,pending
O06312,C1175,P008,2023-06-07,3,2680.67,completed
O06313,C1561,P008,2023-06-08,1,2710.66,completed
O06314,C1613,P035,2024-01-31,3,1173.59,returned
O06315,C0877,P027,2024-02-04,1,1578.69,completed
O06316,C0124,P027,2024-06-30,3,1802.7,pending
O06317,C0019,P035,2024-06-30,1,1308.64,completed
O06318,C1761,P015,2024-06-30,1,3481.04,completed
O06319,C0364,P021,2024-02-16,2,1965.38,completed
O06320,C1888,P020,2024-06-30,2,3808.85,returned
O06321,C0416,P016,2024-04-14,3,3868.9,pending
O06322,C0309,P020,2024-06-30,2,3800.6,completed
O06323,C0572,P029,2024-06-30,1,1059.63,completed
O06324,C1480,P034,2024-06-30,4,836.68,returned
O06325,C0394,P035,2024-02-06,1,1289.14,completed
O06326,C1970,P010,2023-03-04,1,2116.83,pending
O06327,C1531,P025,2024-06-30,3,2458.81,pending
O06328,C1863,P025,2024-06-30,2,2361.5,completed
O06329,C0986,P012,2024-06-30,5,1313.82,returned
O06330,C0051,P036,2024-06-01,1,1575.5,returned
O06331,C1148,P012,2023-08-12,1,1136.06,completed
O06332,C1881,P040,2022-05-07,1,1132.25,completed
O06333,C0185,P012,2024-03-24,4,1255.47,completed
O06334,C1046,P001,2024-06-30,3,1870.12,returned
O06335,C0380,P016,2024-05-11,2,3552.67,completed
O06336,C1867,P024,2024-06-30,1,618.35,completed
O06337,C1728,P040,2024-06-30,1,1099.45,pending
O06338,C1819,P006,2024-06-30,1,1063.95,completed
O06339,C0711,P015,2024-06-30,1,3818.65,completed
O06340,C1035,P028,2024-06-30,1,2767.3,completed
O06341,C1784,P001,2024-06-30,1,1777.78,pending
O06342,C1949,P024,2024-06-30,1,624.35,pending
O06343,C1197,P009,2024-06-30,1,1158.09,completed
O06344,C0123,P027,2024-06-30,1,1717.86,pending
O06345,C0643,P019,2024-06-30,5,3381.68,returned
O06346,C0792,P034,2023-03-20,3,877.18,completed
O06347,C0432,P037,2022-05-27,1,2958.17,returned
O06348,C0363,P039,2024-06-30,3,3566.95,returned
O06349,C0957,P014,2024-06-30,1,485.48,completed
O06350,C0500,P036,2023-08-08,1,1350.37,returned
O06351,C0323,P010,2024-04-03,2,1989.61,completed
O06352,C1436,P020,2024-06-30,2,3585.89,completed
O06353,C1604,P032,2024-06-30,1,2445.01,completed
O06354,C0888,P017,2022-10-21,3,3077.44,completed
O06355,C0469,P004,2024-06-30,2,2620.17,returned
O06356,C0844,P025,2023-12-20,1,2562.63,completed
O06357,C1074,P024,2023-03-01,3,611.99,completed
O06358,C1537,P035,2022-08-18,2,1251.09,returned
O06359,C0312,P037,2023-07-08,1,3155.59,completed
O06360,C1299,P033,2024-03-25,1,3902.5,completed
O06361,C0784,P003,2024-06-30,2,3468.67,completed
O06362,C1775,P001,2024-06-30,1,1819.76,completed
O06363,C0906,P040,2024-06-30,2,1039.3,pending
O06364,C0217,P009,2024-01-08,4,1183.93,completed
O06365,C0853,P032,2024-06-30,2,2533.13,returned
O06366,C1790,P010,2023-09-24,4,2135.4,completed
O06367,C1792,P018,2023-12-17,1,1688.55,pending
O06368,C1172,P023,2022-09-24,1,526.73,completed
O06369,C0944,P005,2024-06-12,2,1178.96,returned
O06370,C1549,P040,2023-04-25,2,1008.24,completed
O06371,C1355,P002,2024-06-30,5,1125.76,completed
O06372,C1722,P028,2023-11-17,1,2733.22,completed
O06373,C0480,P013,2023-03-31,3,3328.26,completed
O06374,C0522,P037,2023-05-01,3,2955.88,completed
O06375,C0350,P036,2024-05-29,2,1409.71,pending
O06376,C0365,P001,2024-06-30,3,1700.18,pending
O06377,C0148,P012,2023-08-14,1,1232.76,completed
O06378,C0285,P029,2023-03-13,4,1146.41,completed
O06379,C1992,P027,2024-05-12,2,1614.44,completed
O06380,C1743,P004,2023-10-21,1,2429.85,completed
O06381,C0571,P005,2024-06-30,1,1300.44,completed
O06382,C0111,P011,2024-06-30,1,3771.89,completed
O06383,C0997,P039,2024-01-29,1,3290.99,completed
O06384,C1150,P033,2023-10-01,5,3818.41,completed
O06385,C0987,P026,2024-06-30,1,1293.24,pending
O06386,C1213,P010,2023-02-23,3,2181.48,completed
O06387,C1511,P002,2023-10-05,1,1187.65,pending
O06388,C0842,P017,2024-06-30,3,2874.72,returned
O06389,C1343,P009,2024-06-30,2,1137.99,completed
O06390,C1664,P022,2022-04-27,5,1060.88,completed
O06391,C1920,P033,2024-06-30,3,4052.23,completed
O06392,C1198,P021,2022-09-11,1,1867.65,completed
O06393,C0956,P011,2024-06-30,1,3696.8,returned
O06394,C0519,P017,2023-11-13,1,3069.48,pending
O06395,C0220,P005,2024-06-30,1,1276.29,completed
O06396,C1750,P002,2023-02-19,1,1057.47,returned
O06397,C1082,P033,2024-03-22,2,4215.26,pending
O06398,C0812,P032,2024-06-30,3,2614.37,completed
O06399,C1227,P026,2023-05-10,1,1248.01,completed
O06400,C0449,P025,2023-03-12,2,2478.93,returned
O06401,C0540,P010,2023-06-20,1,2021.6,completed
O06402,C0396,P034,2023-07-30,2,818.51,completed
O06403,C0729,P035,2022-10-04,2,1278.06,completed
O06404,C0010,P014,2024-06-30,2,544.28,completed
O06405,C0824,P009,2022-06-16,1,1282.86,completed
O06406,C0990,P024,2024-06-30,1,674.7,returned
O06407,C1149,P036,2024-06-30,4,1391.81,completed
O06408,C0876,P026,2022-10-10,1,1262.22,completed
O06409,C0307,P036,2022-09-28,1,1420.49,returned
O06410,C0790,P011,2023-11-25,2,3852.71,pending
O06411,C0472,P015,2024-06-30,1,3848.72,completed
O06412,C0493,P024,2023-11-15,1,652.17,returned
O06413,C0086,P035,2024-06-05,5,1196.82,pending
O06414,C1651,P030,2024-06-30,4,852.67,completed
O06415,C0191,P017,2023-07-26,2,3026.77,completed
O06416,C0933,P018,2023-10-28,2,1685.75,returned
O06417,C1754,P003,2024-03-19,1,3360.21,pending
O06418,C0082,P027,2024-06-30,1,1587.21,completed
O06419,C0747,P022,2024-06-30,2,1092.58,completed
O06420,C1249,P007,2024-06-30,3,355.41,completed
O06421,C1584,P017,2024-06-30,1,2962.91,returned
O06422,C1109,P007,2024-06-30,4,385.82,completed
O06423,C0601,P032,2024-05-07,5,2544.14,pending
O06424,C1309,P014,2023-03-24,1,551.19,completed
O06425,C1649,P033,2024-05-02,2,3953.26,returned
O06426,C1643,P028,2022-07-20,5,2882.64,completed
O06427,C0793,P033,2023-12-16,1,3777.37,completed
O06428,C0632,P008,2024-03-17,1,2757.43,completed
O06429,C0901,P027,2024-06-30,1,1821.11,completed
O06430,C0789,P031,2023-02-11,2,4241.13,completed
O06431,C1134,P038,2024-06-30,3,2358.79,returned
O06432,C1553,P040,2024-06-30,2,1098.61,completed
O06433,C1868,P011,2024-06-22,1,3897.5,pending
O06434,C0132,P026,2024-06-30,1,1363.51,completed
O06435,C1473,P023,2024-06-30,2,553.95,completed
O06436,C1794,P013,2023-09-10,1,3181.06,completed
O06437,C0440,P027,2024-06-30,1,1715.02,completed
O06438,C1159,P032,2023-12-27,1,2760.17,returned
O06439,C1539,P017,2024-06-30,1,3078.71,completed
O06440,C0555,P001,2024-06-30,1,1864.9,completed
O06441,C0075,P024,2023-06-16,1,595.9,completed
O06442,C0105,P020,2024-02-13,5,3310.25,pending
O06443,C0996,P038,2023-12-15,1,2591.04,completed
O06444,C1502,P033,2024-06-30,2,3840.51,completed
O06445,C0316,P014,2024-06-30,2,500.75,pending
O06446,C1457,P037,2024-06-30,3,3074.82,completed
O06447,C0236,P039,2024-06-30,1,3315.28,returned
O06448,C0836,P021,2023-10-25,5,1970.87,completed
O06449,C1042,P036,2024-03-14,2,1562.83,completed
O06450,C1956,P031,2024-06-30,4,4487.47,completed
O06451,C0385,P010,2024-06-30,1,2234.65,completed
O06452,C1631,P032,2024-04-06,1,2648.14,completed
O06453,C1464,P001,2024-05-28,3,1678.92,completed
O06454,C1902,P002,2023-05-18,1,1183.67,completed
O06455,C0718,P004,2023-11-23,1,2385.72,completed
O06456,C0838,P026,2024-06-30,3,1349.21,completed
O06457,C0984,P029,2022-09-27,1,1074.13,returned
O06458,C1179,P030,2024-06-30,1,872.67,completed
O06459,C0019,P019,2024-06-30,1,3661.31,completed
O06460,C1167,P002,2023-12-29,2,1049.34,pending
O06461,C1289,P032,2023-11-12,4,2583.89,returned
O06462,C0278,P029,2022-12-24,1,1181.59,completed
O06463,C0505,P026,2022-06-10,2,1465.06,pending
O06464,C0137,P033,2024-06-30,1,3898.67,returned
O06465,C0259,P027,2023-08-05,1,1646.69,returned
O06466,C1826,P011,2024-06-30,5,3361.62,completed
O06467,C0893,P002,2024-06-30,1,1173.85,completed
O06468,C1455,P023,2024-06-30,1,576.45,returned
O06469,C1865,P016,2023-02-18,1,3823.36,returned
O06470,C0464,P009,2024-05-31,1,1282.19,completed
O06471,C1671,P028,2024-05-17,1,2817.65,completed
O06472,C0587,P001,2023-12-11,1,1861.86,completed
O06473,C0569,P008,2023-06-15,2,2701.37,pending
O06474,C0569,P022,2023-08-20,1,963.84,pending
O06475,C1527,P005,2024-06-30,1,1313.87,completed
